Start_Timestamp,End_Timestamp,NCI,gNB,Duration_Minutes
2025-06-16 04:15:00,2025-06-16 04:45:00,357783979,1397593,30.0
2025-06-16 05:15:00,2025-06-16 05:45:00,357783979,1397593,30.0
2025-06-17 00:30:00,2025-06-17 01:00:00,357783979,1397593,30.0
2025-06-17 02:15:00,2025-06-17 02:45:00,357783979,1397593,30.0
2025-06-17 04:15:00,2025-06-17 04:45:00,357783979,1397593,30.0
2025-06-17 05:15:00,2025-06-17 05:45:00,357783979,1397593,30.0
2025-06-18 00:00:00,2025-06-18 00:45:00,357783979,1397593,45.0
2025-06-18 02:15:00,2025-06-18 03:00:00,357783979,1397593,45.0
2025-06-18 04:15:00,2025-06-18 05:45:00,357783979,1397593,90.0
2025-06-19 00:00:00,2025-06-19 01:45:00,357783979,1397593,105.0
2025-06-19 03:15:00,2025-06-19 03:45:00,357783979,1397593,30.0
2025-06-19 04:15:00,2025-06-19 04:45:00,357783979,1397593,30.0
2025-06-19 05:15:00,2025-06-19 05:45:00,357783979,1397593,30.0
2025-06-20 00:00:00,2025-06-20 01:00:00,357783979,1397593,60.0
2025-06-20 02:15:00,2025-06-20 03:45:00,357783979,1397593,90.0
2025-06-20 04:15:00,2025-06-20 05:45:00,357783979,1397593,90.0
2025-06-22 01:30:00,2025-06-22 02:45:00,357783979,1397593,75.0
2025-06-22 03:15:00,2025-06-22 05:45:00,357783979,1397593,150.0
2025-06-23 01:15:00,2025-06-23 01:45:00,357783979,1397593,30.0
2025-06-23 02:15:00,2025-06-23 02:45:00,357783979,1397593,30.0
2025-06-23 04:15:00,2025-06-23 05:45:00,357783979,1397593,90.0
2025-06-24 01:15:00,2025-06-24 01:45:00,357783979,1397593,30.0
2025-06-24 03:30:00,2025-06-24 04:45:00,357783979,1397593,75.0
2025-06-24 05:15:00,2025-06-24 05:45:00,357783979,1397593,30.0
2025-06-25 00:15:00,2025-06-25 00:45:00,357783979,1397593,30.0
2025-06-25 01:15:00,2025-06-25 01:45:00,357783979,1397593,30.0
2025-06-25 02:15:00,2025-06-25 02:45:00,357783979,1397593,30.0
2025-06-25 04:15:00,2025-06-25 04:45:00,357783979,1397593,30.0
2025-06-25 05:15:00,2025-06-25 05:45:00,357783979,1397593,30.0
2025-06-26 00:00:00,2025-06-26 00:45:00,357783979,1397593,45.0
2025-06-26 02:15:00,2025-06-26 02:45:00,357783979,1397593,30.0
2025-06-26 03:15:00,2025-06-26 03:45:00,357783979,1397593,30.0
2025-06-26 04:15:00,2025-06-26 04:45:00,357783979,1397593,30.0
2025-06-26 05:15:00,2025-06-26 05:45:00,357783979,1397593,30.0
2025-06-27 00:15:00,2025-06-27 01:45:00,357783979,1397593,90.0
2025-06-27 03:15:00,2025-06-27 05:45:00,357783979,1397593,150.0
2025-06-29 02:45:00,2025-06-29 05:45:00,357783979,1397593,180.0
2025-06-30 01:15:00,2025-06-30 01:45:00,357783979,1397593,30.0
2025-06-30 02:15:00,2025-06-30 02:45:00,357783979,1397593,30.0
2025-06-30 04:15:00,2025-06-30 05:45:00,357783979,1397593,90.0
2025-07-01 00:15:00,2025-07-01 00:45:00,357783979,1397593,30.0
2025-07-01 02:15:00,2025-07-01 02:45:00,357783979,1397593,30.0
2025-07-01 04:15:00,2025-07-01 04:45:00,357783979,1397593,30.0
2025-07-01 05:15:00,2025-07-01 05:45:00,357783979,1397593,30.0
2025-07-02 01:15:00,2025-07-02 01:45:00,357783979,1397593,30.0
2025-07-02 02:15:00,2025-07-02 02:45:00,357783979,1397593,30.0
2025-07-02 03:30:00,2025-07-02 04:45:00,357783979,1397593,75.0
2025-07-02 05:15:00,2025-07-02 05:45:00,357783979,1397593,30.0
2025-07-03 00:00:00,2025-07-03 00:45:00,357783979,1397593,45.0
2025-07-03 02:15:00,2025-07-03 02:45:00,357783979,1397593,30.0
2025-07-03 03:15:00,2025-07-03 03:45:00,357783979,1397593,30.0
2025-07-03 04:15:00,2025-07-03 04:45:00,357783979,1397593,30.0
2025-07-03 05:15:00,2025-07-03 05:45:00,357783979,1397593,30.0
2025-07-04 00:00:00,2025-07-04 00:45:00,357783979,1397593,45.0
2025-07-04 03:15:00,2025-07-04 03:45:00,357783979,1397593,30.0
2025-07-04 04:15:00,2025-07-04 04:45:00,357783979,1397593,30.0
2025-07-04 05:15:00,2025-07-04 05:45:00,357783979,1397593,30.0
2025-07-06 01:30:00,2025-07-06 05:45:00,357783979,1397593,255.0
2025-07-07 00:45:00,2025-07-07 01:45:00,357783979,1397593,60.0
2025-07-07 04:15:00,2025-07-07 04:45:00,357783979,1397593,30.0
2025-07-07 05:15:00,2025-07-07 05:45:00,357783979,1397593,30.0
2025-07-08 04:15:00,2025-07-08 04:45:00,357783979,1397593,30.0
2025-07-08 05:15:00,2025-07-08 05:45:00,357783979,1397593,30.0
2025-07-09 00:00:00,2025-07-09 00:45:00,357783979,1397593,45.0
2025-07-09 02:15:00,2025-07-09 03:00:00,357783979,1397593,45.0
2025-07-09 04:15:00,2025-07-09 05:45:00,357783979,1397593,90.0
2025-07-10 03:30:00,2025-07-10 04:45:00,357783979,1397593,75.0
2025-07-10 05:15:00,2025-07-10 05:45:00,357783979,1397593,30.0
2025-07-11 00:15:00,2025-07-11 00:45:00,357783979,1397593,30.0
2025-07-11 02:45:00,2025-07-11 05:45:00,357783979,1397593,180.0
2025-07-13 01:30:00,2025-07-13 06:00:00,357783979,1397593,270.0
2025-07-14 01:15:00,2025-07-14 01:45:00,357783979,1397593,30.0
2025-07-14 02:15:00,2025-07-14 02:45:00,357783979,1397593,30.0
2025-07-14 04:15:00,2025-07-14 04:45:00,357783979,1397593,30.0
2025-07-14 05:15:00,2025-07-14 05:45:00,357783979,1397593,30.0
2025-07-15 03:45:00,2025-07-15 04:45:00,357783979,1397593,60.0
2025-07-16 03:45:00,2025-07-16 05:45:00,357783979,1397593,120.0
2025-07-17 00:15:00,2025-07-17 00:45:00,357783979,1397593,30.0
2025-07-17 03:30:00,2025-07-17 04:45:00,357783979,1397593,75.0
2025-07-17 05:15:00,2025-07-17 05:45:00,357783979,1397593,30.0
2025-07-18 00:15:00,2025-07-18 00:45:00,357783979,1397593,30.0
2025-07-18 03:30:00,2025-07-18 04:45:00,357783979,1397593,75.0
2025-07-18 05:15:00,2025-07-18 05:45:00,357783979,1397593,30.0
2025-07-20 01:30:00,2025-07-20 06:00:00,357783979,1397593,270.0
2025-07-21 01:15:00,2025-07-21 01:45:00,357783979,1397593,30.0
2025-07-21 02:15:00,2025-07-21 02:45:00,357783979,1397593,30.0
2025-07-21 04:15:00,2025-07-21 04:45:00,357783979,1397593,30.0
2025-07-21 05:15:00,2025-07-21 05:45:00,357783979,1397593,30.0
2025-07-22 02:15:00,2025-07-22 03:00:00,357783979,1397593,45.0
2025-07-22 04:15:00,2025-07-22 04:45:00,357783979,1397593,30.0
2025-07-22 05:15:00,2025-07-22 05:45:00,357783979,1397593,30.0
2025-07-23 00:15:00,2025-07-23 01:00:00,357783979,1397593,45.0
2025-07-23 02:15:00,2025-07-23 03:00:00,357783979,1397593,45.0
2025-07-23 04:15:00,2025-07-23 05:45:00,357783979,1397593,90.0
2025-07-24 00:15:00,2025-07-24 00:45:00,357783979,1397593,30.0
2025-07-24 02:30:00,2025-07-24 03:00:00,357783979,1397593,30.0
2025-07-24 04:15:00,2025-07-24 04:45:00,357783979,1397593,30.0
2025-07-24 05:15:00,2025-07-24 05:45:00,357783979,1397593,30.0
2025-07-25 00:15:00,2025-07-25 00:45:00,357783979,1397593,30.0
2025-07-25 03:30:00,2025-07-25 05:45:00,357783979,1397593,135.0
2025-07-27 01:30:00,2025-07-27 06:00:00,357783979,1397593,270.0
2025-07-28 01:15:00,2025-07-28 01:45:00,357783979,1397593,30.0
2025-07-28 04:15:00,2025-07-28 04:45:00,357783979,1397593,30.0
2025-07-28 05:15:00,2025-07-28 05:45:00,357783979,1397593,30.0
2025-07-29 03:30:00,2025-07-29 04:45:00,357783979,1397593,75.0
2025-07-29 05:15:00,2025-07-29 05:45:00,357783979,1397593,30.0
2025-07-30 00:00:00,2025-07-30 00:45:00,357783979,1397593,45.0
2025-07-30 01:15:00,2025-07-30 02:00:00,357783979,1397593,45.0
2025-07-30 05:15:00,2025-07-30 05:45:00,357783979,1397593,30.0
2025-07-31 00:15:00,2025-07-31 00:45:00,357783979,1397593,30.0
2025-07-31 02:15:00,2025-07-31 04:00:00,357783979,1397593,105.0
2025-07-31 05:15:00,2025-07-31 05:45:00,357783979,1397593,30.0
2025-08-01 03:30:00,2025-08-01 04:00:00,357783979,1397593,30.0
2025-08-01 04:30:00,2025-08-01 05:45:00,357783979,1397593,75.0
2025-08-03 01:30:00,2025-08-03 06:00:00,357783979,1397593,270.0
2025-08-04 00:45:00,2025-08-04 01:45:00,357783979,1397593,60.0
2025-08-04 04:15:00,2025-08-04 04:45:00,357783979,1397593,30.0
2025-08-04 05:15:00,2025-08-04 05:45:00,357783979,1397593,30.0
2025-08-05 00:15:00,2025-08-05 01:00:00,357783979,1397593,45.0
2025-08-05 02:15:00,2025-08-05 03:00:00,357783979,1397593,45.0
2025-08-05 04:15:00,2025-08-05 04:45:00,357783979,1397593,30.0
2025-08-05 05:15:00,2025-08-05 05:45:00,357783979,1397593,30.0
2025-08-06 00:15:00,2025-08-06 00:45:00,357783979,1397593,30.0
2025-08-06 03:30:00,2025-08-06 04:00:00,357783979,1397593,30.0
2025-08-06 05:15:00,2025-08-06 05:45:00,357783979,1397593,30.0
2025-08-07 00:15:00,2025-08-07 01:00:00,357783979,1397593,45.0
2025-08-07 03:30:00,2025-08-07 05:45:00,357783979,1397593,135.0
2025-08-08 00:15:00,2025-08-08 00:45:00,357783979,1397593,30.0
2025-08-08 02:15:00,2025-08-08 03:00:00,357783979,1397593,45.0
2025-08-08 03:30:00,2025-08-08 04:45:00,357783979,1397593,75.0
2025-08-08 05:15:00,2025-08-08 05:45:00,357783979,1397593,30.0
2025-08-10 01:30:00,2025-08-10 06:45:00,357783979,1397593,315.0
2025-08-11 01:15:00,2025-08-11 01:45:00,357783979,1397593,30.0
2025-08-11 04:15:00,2025-08-11 04:45:00,357783979,1397593,30.0
2025-08-11 05:15:00,2025-08-11 05:45:00,357783979,1397593,30.0
2025-08-12 02:15:00,2025-08-12 02:45:00,357783979,1397593,30.0
2025-08-12 04:15:00,2025-08-12 04:45:00,357783979,1397593,30.0
2025-08-12 05:15:00,2025-08-12 05:45:00,357783979,1397593,30.0
2025-08-13 00:15:00,2025-08-13 00:45:00,357783979,1397593,30.0
2025-08-13 02:30:00,2025-08-13 03:00:00,357783979,1397593,30.0
2025-08-13 04:15:00,2025-08-13 05:45:00,357783979,1397593,90.0
2025-08-14 00:00:00,2025-08-14 00:45:00,357783979,1397593,45.0
2025-08-14 03:30:00,2025-08-14 05:45:00,357783979,1397593,135.0
2025-08-15 00:15:00,2025-08-15 00:45:00,357783979,1397593,30.0
2025-08-15 02:15:00,2025-08-15 03:00:00,357783979,1397593,45.0
2025-08-15 03:30:00,2025-08-15 05:45:00,357783979,1397593,135.0
2025-08-17 01:30:00,2025-08-17 06:00:00,357783979,1397593,270.0
2025-08-18 00:45:00,2025-08-18 01:45:00,357783979,1397593,60.0
2025-08-18 04:15:00,2025-08-18 04:45:00,357783979,1397593,30.0
2025-08-18 05:15:00,2025-08-18 05:45:00,357783979,1397593,30.0
2025-08-19 02:15:00,2025-08-19 02:45:00,357783979,1397593,30.0
2025-08-19 03:30:00,2025-08-19 04:45:00,357783979,1397593,75.0
2025-08-19 05:15:00,2025-08-19 05:45:00,357783979,1397593,30.0
2025-08-20 00:15:00,2025-08-20 00:45:00,357783979,1397593,30.0
2025-08-20 01:15:00,2025-08-20 01:45:00,357783979,1397593,30.0
2025-08-20 02:15:00,2025-08-20 02:45:00,357783979,1397593,30.0
2025-08-20 03:30:00,2025-08-20 04:45:00,357783979,1397593,75.0
2025-08-20 05:15:00,2025-08-20 05:45:00,357783979,1397593,30.0
2025-08-21 00:15:00,2025-08-21 00:45:00,357783979,1397593,30.0
2025-08-21 02:15:00,2025-08-21 02:45:00,357783979,1397593,30.0
2025-08-21 03:30:00,2025-08-21 05:45:00,357783979,1397593,135.0
2025-08-22 00:15:00,2025-08-22 01:00:00,357783979,1397593,45.0
2025-08-22 02:15:00,2025-08-22 03:00:00,357783979,1397593,45.0
2025-08-22 03:30:00,2025-08-22 05:45:00,357783979,1397593,135.0
2025-08-24 01:30:00,2025-08-24 06:00:00,357783979,1397593,270.0
2025-08-25 00:45:00,2025-08-25 01:45:00,357783979,1397593,60.0
2025-08-25 04:15:00,2025-08-25 05:45:00,357783979,1397593,90.0
2025-08-26 02:15:00,2025-08-26 03:00:00,357783979,1397593,45.0
2025-08-26 04:15:00,2025-08-26 04:45:00,357783979,1397593,30.0
2025-08-26 05:15:00,2025-08-26 05:45:00,357783979,1397593,30.0
2025-08-27 00:15:00,2025-08-27 00:45:00,357783979,1397593,30.0
2025-08-27 02:15:00,2025-08-27 03:00:00,357783979,1397593,45.0
2025-08-27 04:15:00,2025-08-27 04:45:00,357783979,1397593,30.0
2025-08-27 05:15:00,2025-08-27 05:45:00,357783979,1397593,30.0
2025-08-28 00:15:00,2025-08-28 00:45:00,357783979,1397593,30.0
2025-08-28 01:15:00,2025-08-28 01:45:00,357783979,1397593,30.0
2025-08-28 03:15:00,2025-08-28 05:45:00,357783979,1397593,150.0
2025-08-29 00:15:00,2025-08-29 00:45:00,357783979,1397593,30.0
2025-08-29 01:15:00,2025-08-29 02:00:00,357783979,1397593,45.0
2025-08-29 03:15:00,2025-08-29 05:45:00,357783979,1397593,150.0
2025-08-31 01:30:00,2025-08-31 06:00:00,357783979,1397593,270.0
2025-09-01 00:45:00,2025-09-01 01:45:00,357783979,1397593,60.0
2025-09-01 04:15:00,2025-09-01 04:45:00,357783979,1397593,30.0
2025-09-01 05:15:00,2025-09-01 05:45:00,357783979,1397593,30.0
2025-09-02 04:15:00,2025-09-02 04:45:00,357783979,1397593,30.0
2025-09-02 05:15:00,2025-09-02 05:45:00,357783979,1397593,30.0
2025-09-03 03:15:00,2025-09-03 05:45:00,357783979,1397593,150.0
2025-09-04 00:00:00,2025-09-04 00:45:00,357783979,1397593,45.0
2025-09-04 01:15:00,2025-09-04 01:45:00,357783979,1397593,30.0
2025-09-04 03:30:00,2025-09-04 05:45:00,357783979,1397593,135.0
2025-09-05 00:15:00,2025-09-05 00:45:00,357783979,1397593,30.0
2025-09-05 02:30:00,2025-09-05 03:00:00,357783979,1397593,30.0
2025-09-05 03:30:00,2025-09-05 05:45:00,357783979,1397593,135.0
2025-09-07 02:30:00,2025-09-07 05:45:00,357783979,1397593,195.0
2025-09-08 00:45:00,2025-09-08 01:45:00,357783979,1397593,60.0
2025-09-08 04:15:00,2025-09-08 04:45:00,357783979,1397593,30.0
2025-09-08 05:15:00,2025-09-08 05:45:00,357783979,1397593,30.0
2025-09-09 01:15:00,2025-09-09 01:45:00,357783979,1397593,30.0
2025-09-09 03:30:00,2025-09-09 04:00:00,357783979,1397593,30.0
2025-09-09 04:30:00,2025-09-09 05:45:00,357783979,1397593,75.0
2025-09-10 01:30:00,2025-09-10 02:00:00,357783979,1397593,30.0
2025-09-10 03:45:00,2025-09-10 04:45:00,357783979,1397593,60.0
2025-09-10 05:15:00,2025-09-10 05:45:00,357783979,1397593,30.0
2025-09-11 00:00:00,2025-09-11 01:00:00,357783979,1397593,60.0
2025-09-11 03:45:00,2025-09-11 05:45:00,357783979,1397593,120.0
2025-09-12 00:15:00,2025-09-12 00:45:00,357783979,1397593,30.0
2025-09-12 02:45:00,2025-09-12 05:45:00,357783979,1397593,180.0
2025-09-14 01:30:00,2025-09-14 06:00:00,357783979,1397593,270.0
2025-09-15 03:45:00,2025-09-15 04:45:00,357783979,1397593,60.0
2025-09-15 05:15:00,2025-09-15 05:45:00,357783979,1397593,30.0
2025-09-16 04:15:00,2025-09-16 05:45:00,357783979,1397593,90.0
2025-09-17 00:00:00,2025-09-17 00:45:00,357783979,1397593,45.0
2025-09-17 01:15:00,2025-09-17 01:45:00,357783979,1397593,30.0
2025-09-17 03:30:00,2025-09-17 05:45:00,357783979,1397593,135.0
2025-09-18 00:00:00,2025-09-18 02:00:00,357783979,1397593,120.0
2025-09-18 03:15:00,2025-09-18 05:45:00,357783979,1397593,150.0
2025-09-19 00:15:00,2025-09-19 00:45:00,357783979,1397593,30.0
2025-09-19 02:30:00,2025-09-19 03:00:00,357783979,1397593,30.0
2025-09-19 03:30:00,2025-09-19 05:45:00,357783979,1397593,135.0
2025-09-21 02:15:00,2025-09-21 06:00:00,357783979,1397593,225.0
2025-09-22 00:45:00,2025-09-22 01:45:00,357783979,1397593,60.0
2025-09-22 03:45:00,2025-09-22 04:45:00,357783979,1397593,60.0
2025-09-22 05:15:00,2025-09-22 05:45:00,357783979,1397593,30.0
2025-09-23 00:00:00,2025-09-23 01:00:00,357783979,1397593,60.0
2025-09-23 02:30:00,2025-09-23 03:45:00,357783979,1397593,75.0
2025-09-23 04:15:00,2025-09-23 05:45:00,357783979,1397593,90.0
2025-09-24 00:00:00,2025-09-24 01:00:00,357783979,1397593,60.0
2025-09-24 02:45:00,2025-09-24 04:45:00,357783979,1397593,120.0
2025-09-24 05:15:00,2025-09-24 05:45:00,357783979,1397593,30.0
2025-09-25 00:00:00,2025-09-25 01:45:00,357783979,1397593,105.0
2025-09-25 03:15:00,2025-09-25 05:45:00,357783979,1397593,150.0
2025-09-26 00:00:00,2025-09-26 01:00:00,357783979,1397593,60.0
2025-09-26 03:15:00,2025-09-26 05:45:00,357783979,1397593,150.0
2025-09-28 02:30:00,2025-09-28 06:45:00,357783979,1397593,255.0
2025-09-29 00:45:00,2025-09-29 01:45:00,357783979,1397593,60.0
2025-09-29 04:15:00,2025-09-29 04:45:00,357783979,1397593,30.0
2025-09-29 05:15:00,2025-09-29 05:45:00,357783979,1397593,30.0
2025-09-30 00:00:00,2025-09-30 01:00:00,357783979,1397593,60.0
2025-09-30 02:15:00,2025-09-30 05:45:00,357783979,1397593,210.0
2025-10-01 00:00:00,2025-10-01 01:45:00,357783979,1397593,105.0
2025-10-01 02:30:00,2025-10-01 03:45:00,357783979,1397593,75.0
2025-10-01 04:15:00,2025-10-01 04:45:00,357783979,1397593,30.0
2025-10-01 05:15:00,2025-10-01 05:45:00,357783979,1397593,30.0
2025-10-02 00:00:00,2025-10-02 01:45:00,357783979,1397593,105.0
2025-10-02 03:45:00,2025-10-02 05:45:00,357783979,1397593,120.0
2025-10-03 00:00:00,2025-10-03 01:00:00,357783979,1397593,60.0
2025-10-03 03:45:00,2025-10-03 05:45:00,357783979,1397593,120.0
2025-10-05 02:30:00,2025-10-05 06:00:00,357783979,1397593,210.0
2025-10-06 00:45:00,2025-10-06 01:45:00,357783979,1397593,60.0
2025-10-06 02:30:00,2025-10-06 03:00:00,357783979,1397593,30.0
2025-10-06 04:15:00,2025-10-06 04:45:00,357783979,1397593,30.0
2025-10-06 05:15:00,2025-10-06 05:45:00,357783979,1397593,30.0
2025-10-07 00:00:00,2025-10-07 00:45:00,357783979,1397593,45.0
2025-10-07 01:15:00,2025-10-07 01:45:00,357783979,1397593,30.0
2025-10-07 02:30:00,2025-10-07 03:00:00,357783979,1397593,30.0
2025-10-07 03:30:00,2025-10-07 05:45:00,357783979,1397593,135.0
2025-10-08 00:00:00,2025-10-08 01:45:00,357783979,1397593,105.0
2025-10-08 03:15:00,2025-10-08 03:45:00,357783979,1397593,30.0
2025-10-08 04:15:00,2025-10-08 05:45:00,357783979,1397593,90.0
2025-10-09 00:00:00,2025-10-09 01:45:00,357783979,1397593,105.0
2025-10-09 03:30:00,2025-10-09 05:45:00,357783979,1397593,135.0
2025-10-10 00:15:00,2025-10-10 00:45:00,357783979,1397593,30.0
2025-10-10 02:15:00,2025-10-10 03:00:00,357783979,1397593,45.0
2025-10-10 04:15:00,2025-10-10 05:45:00,357783979,1397593,90.0
2025-10-12 02:30:00,2025-10-12 05:45:00,357783979,1397593,195.0
2025-10-13 00:45:00,2025-10-13 01:45:00,357783979,1397593,60.0
2025-10-13 02:15:00,2025-10-13 03:00:00,357783979,1397593,45.0
2025-10-13 04:15:00,2025-10-13 05:45:00,357783979,1397593,90.0
2025-10-14 00:00:00,2025-10-14 01:45:00,357783979,1397593,105.0
2025-10-14 02:30:00,2025-10-14 03:00:00,357783979,1397593,30.0
2025-10-14 04:15:00,2025-10-14 04:45:00,357783979,1397593,30.0
2025-10-14 05:15:00,2025-10-14 05:45:00,357783979,1397593,30.0
2025-10-15 00:00:00,2025-10-15 01:00:00,357783979,1397593,60.0
2025-10-15 02:30:00,2025-10-15 03:00:00,357783979,1397593,30.0
2025-10-15 03:30:00,2025-10-15 05:45:00,357783979,1397593,135.0
2025-10-16 00:00:00,2025-10-16 01:45:00,357783979,1397593,105.0
2025-10-16 03:15:00,2025-10-16 03:45:00,357783979,1397593,30.0
2025-10-16 04:15:00,2025-10-16 05:45:00,357783979,1397593,90.0
2025-10-17 00:15:00,2025-10-17 00:45:00,357783979,1397593,30.0
2025-10-17 02:30:00,2025-10-17 03:00:00,357783979,1397593,30.0
2025-10-17 03:30:00,2025-10-17 05:45:00,357783979,1397593,135.0
2025-10-19 02:45:00,2025-10-19 05:45:00,357783979,1397593,180.0
2025-10-20 00:45:00,2025-10-20 01:45:00,357783979,1397593,60.0
2025-10-20 02:15:00,2025-10-20 03:00:00,357783979,1397593,45.0
2025-10-20 04:15:00,2025-10-20 05:45:00,357783979,1397593,90.0
2025-10-21 00:00:00,2025-10-21 01:45:00,357783979,1397593,105.0
2025-10-21 02:30:00,2025-10-21 03:00:00,357783979,1397593,30.0
2025-10-21 04:15:00,2025-10-21 04:45:00,357783979,1397593,30.0
2025-10-21 05:15:00,2025-10-21 05:45:00,357783979,1397593,30.0
2025-10-22 00:00:00,2025-10-22 01:45:00,357783979,1397593,105.0
2025-10-22 02:30:00,2025-10-22 03:00:00,357783979,1397593,30.0
2025-10-22 03:30:00,2025-10-22 05:45:00,357783979,1397593,135.0
2025-10-23 00:00:00,2025-10-23 02:00:00,357783979,1397593,120.0
2025-10-23 03:30:00,2025-10-23 05:45:00,357783979,1397593,135.0
2025-10-24 00:15:00,2025-10-24 00:45:00,357783979,1397593,30.0
2025-10-24 02:15:00,2025-10-24 05:45:00,357783979,1397593,210.0
2025-10-27 02:15:00,2025-10-27 02:45:00,357783979,1397593,30.0
2025-10-27 03:15:00,2025-10-27 03:45:00,357783979,1397593,30.0
2025-10-27 04:15:00,2025-10-27 04:45:00,357783979,1397593,30.0
2025-10-27 05:15:00,2025-10-27 05:45:00,357783979,1397593,30.0
2025-10-28 00:00:00,2025-10-28 01:45:00,357783979,1397593,105.0
2025-10-28 02:30:00,2025-10-28 03:00:00,357783979,1397593,30.0
2025-10-28 03:30:00,2025-10-28 05:45:00,357783979,1397593,135.0
2025-10-29 00:00:00,2025-10-29 01:45:00,357783979,1397593,105.0
2025-10-29 03:15:00,2025-10-29 03:45:00,357783979,1397593,30.0
2025-10-29 04:15:00,2025-10-29 05:45:00,357783979,1397593,90.0
2025-10-30 00:00:00,2025-10-30 01:45:00,357783979,1397593,105.0
2025-10-30 03:30:00,2025-10-30 05:45:00,357783979,1397593,135.0
2025-10-31 00:15:00,2025-10-31 01:45:00,357783979,1397593,90.0
2025-10-31 02:30:00,2025-10-31 03:00:00,357783979,1397593,30.0
2025-10-31 03:30:00,2025-10-31 05:45:00,357783979,1397593,135.0
2025-05-02 01:00:00,2025-05-02 01:45:00,357783980,1397593,45.0
2025-05-02 03:15:00,2025-05-02 05:45:00,357783980,1397593,150.0
2025-05-03 01:00:00,2025-05-03 01:45:00,357783980,1397593,45.0
2025-05-03 02:15:00,2025-05-03 02:45:00,357783980,1397593,30.0
2025-05-03 03:15:00,2025-05-03 05:30:00,357783980,1397593,135.0
2025-05-03 06:00:00,2025-05-03 06:30:00,357783980,1397593,30.0
2025-05-04 03:15:00,2025-05-04 06:45:00,357783980,1397593,210.0
2025-05-05 00:15:00,2025-05-05 06:45:00,357783980,1397593,390.0
2025-05-06 00:30:00,2025-05-06 01:45:00,357783980,1397593,75.0
2025-05-07 01:00:00,2025-05-07 01:45:00,357783980,1397593,45.0
2025-05-07 05:15:00,2025-05-07 05:45:00,357783980,1397593,30.0
2025-05-08 01:00:00,2025-05-08 01:45:00,357783980,1397593,45.0
2025-05-08 04:45:00,2025-05-08 06:00:00,357783980,1397593,75.0
2025-05-09 01:00:00,2025-05-09 01:45:00,357783980,1397593,45.0
2025-05-09 03:00:00,2025-05-09 04:45:00,357783980,1397593,105.0
2025-05-09 05:15:00,2025-05-09 05:45:00,357783980,1397593,30.0
2025-05-11 01:00:00,2025-05-11 01:45:00,357783980,1397593,45.0
2025-05-11 02:15:00,2025-05-11 02:45:00,357783980,1397593,30.0
2025-05-11 04:00:00,2025-05-11 06:45:00,357783980,1397593,165.0
2025-05-12 00:15:00,2025-05-12 06:45:00,357783980,1397593,390.0
2025-05-13 00:15:00,2025-05-13 00:45:00,357783980,1397593,30.0
2025-05-13 05:45:00,2025-05-13 06:15:00,357783980,1397593,30.0
2025-05-14 00:15:00,2025-05-14 00:45:00,357783980,1397593,30.0
2025-05-14 05:00:00,2025-05-14 05:30:00,357783980,1397593,30.0
2025-05-15 01:00:00,2025-05-15 01:45:00,357783980,1397593,45.0
2025-05-15 02:45:00,2025-05-15 03:30:00,357783980,1397593,45.0
2025-05-15 05:15:00,2025-05-15 06:00:00,357783980,1397593,45.0
2025-05-16 00:15:00,2025-05-16 00:45:00,357783980,1397593,30.0
2025-05-16 02:15:00,2025-05-16 05:45:00,357783980,1397593,210.0
2025-05-17 01:00:00,2025-05-17 02:45:00,357783980,1397593,105.0
2025-05-17 03:15:00,2025-05-17 06:45:00,357783980,1397593,210.0
2025-05-18 01:00:00,2025-05-18 02:15:00,357783980,1397593,75.0
2025-05-18 04:45:00,2025-05-18 06:45:00,357783980,1397593,120.0
2025-05-19 00:15:00,2025-05-19 02:15:00,357783980,1397593,120.0
2025-05-19 02:45:00,2025-05-19 05:15:00,357783980,1397593,150.0
2025-05-19 05:45:00,2025-05-19 06:45:00,357783980,1397593,60.0
2025-05-20 01:00:00,2025-05-20 02:45:00,357783980,1397593,105.0
2025-05-21 00:15:00,2025-05-21 00:45:00,357783980,1397593,30.0
2025-05-21 05:00:00,2025-05-21 05:45:00,357783980,1397593,45.0
2025-05-22 01:00:00,2025-05-22 01:45:00,357783980,1397593,45.0
2025-05-22 02:45:00,2025-05-22 03:30:00,357783980,1397593,45.0
2025-05-22 04:45:00,2025-05-22 05:15:00,357783980,1397593,30.0
2025-05-23 00:15:00,2025-05-23 00:45:00,357783980,1397593,30.0
2025-05-23 02:00:00,2025-05-23 05:45:00,357783980,1397593,225.0
2025-05-24 01:00:00,2025-05-24 06:45:00,357783980,1397593,345.0
2025-05-25 01:30:00,2025-05-25 02:45:00,357783980,1397593,75.0
2025-05-25 03:30:00,2025-05-25 06:45:00,357783980,1397593,195.0
2025-05-26 00:15:00,2025-05-26 05:45:00,357783980,1397593,330.0
2025-05-27 00:15:00,2025-05-27 02:30:00,357783980,1397593,135.0
2025-05-28 00:00:00,2025-05-28 00:45:00,357783980,1397593,45.0
2025-05-28 05:00:00,2025-05-28 05:45:00,357783980,1397593,45.0
2025-05-29 01:00:00,2025-05-29 01:45:00,357783980,1397593,45.0
2025-05-29 04:00:00,2025-05-29 05:15:00,357783980,1397593,75.0
2025-05-30 00:30:00,2025-05-30 01:45:00,357783980,1397593,75.0
2025-05-30 02:45:00,2025-05-30 05:45:00,357783980,1397593,180.0
2025-05-31 01:00:00,2025-05-31 03:15:00,357783980,1397593,135.0
